network,nodes,edges,density,n_communities,community_size_min,community_size_mean,community_size_max,total_weight,weight_min,weight_mean,weight_median,weight_max,mean_in_degree,mean_out_degree,max_in_degree,max_out_degree,mean_in_strength,mean_out_strength,cross_edge_fraction_mu_t_hat,within_edge_fraction,cross_weight_fraction_mu_w_hat,within_weight_fraction,directed_modularity_unweighted,directed_modularity_weighted,run_id,replicate_id,modularity_regime,mu_t_input,mu_w_input
lfr,150,1492,0.0667561521252796,4,35,37.5,40,6765.04626031,1.22658e-05,4.534213311199732,4.45828,17.0566,9.946666666666667,9.946666666666667,25.0,10.0,45.100308402066666,45.100308402066666,0.2225201072386059,0.7774798927613941,0.2252480946435058,0.7747519053564942,0.5262858570104004,0.5237242421378581,201,1,mu_0p225,0.225,0.225
null,150,1492,0.0667561521252796,4,35,37.5,40,6765.04626031,1.22658e-05,4.534213311199732,4.45828,17.0566,9.946666666666667,9.946666666666667,25.0,10.0,45.100308402066666,45.100308402066666,0.7613941018766756,0.2386058981233244,0.7537097517527616,0.2462902482472384,-0.0125881376276692,-0.0054416933378322,201,1,mu_0p225,0.225,0.225
lfr,150,1413,0.0632214765100671,4,27,37.5,41,6206.480856609736,3.94166e-07,4.392413911259545,4.27129,11.5616,9.42,9.42,24.0,10.0,41.376539044064906,41.376539044064906,0.2257607926397735,0.7742392073602264,0.225035478055541,0.774964521944459,0.5186191912225423,0.5204344109092575,202,2,mu_0p225,0.225,0.225
null,150,1413,0.0632214765100671,4,27,37.5,41,6206.480856609736,3.94166e-07,4.392413911259545,4.27129,11.5616,9.42,9.42,24.0,10.0,41.376539044064906,41.376539044064906,0.7445152158527955,0.2554847841472045,0.7472871613282281,0.2527128386717718,-0.0001352319904796,-0.0024333484605902,202,2,mu_0p225,0.225,0.225
lfr,150,1428,0.0638926174496644,5,27,30.0,37,6327.07517302149,1.40937e-06,4.430724911079475,4.366855,14.3985,9.52,9.52,25.0,10.0,42.1805011534766,42.1805011534766,0.2261904761904762,0.7738095238095238,0.2250220400560829,0.774977959943917,0.5703766800837982,0.5713001666595298,203,3,mu_0p225,0.225,0.225
null,150,1428,0.0638926174496644,5,27,30.0,37,6327.07517302149,1.40937e-06,4.430724911079475,4.366855,14.3985,9.52,9.52,25.0,10.0,42.1805011534766,42.180501153476605,0.811624649859944,0.188375350140056,0.8117835924426946,0.1882164075573054,-0.0150574935856695,-0.0155547196124622,203,3,mu_0p225,0.225,0.225
lfr,150,1398,0.0625503355704698,5,23,30.0,39,6132.188127011061,2.87071e-07,4.3864006630980406,4.281124999999999,15.3373,9.32,9.32,25.0,10.0,40.88125418007374,40.88125418007374,0.217453505007153,0.7825464949928469,0.2251553080913123,0.7748446919086878,0.5703073673610983,0.5604590980387596,204,4,mu_0p225,0.225,0.225
null,150,1398,0.0625503355704698,5,23,30.0,39,6132.188127011061,2.87071e-07,4.3864006630980406,4.281124999999999,15.3373,9.32,9.32,25.0,10.0,40.88125418007374,40.88125418007375,0.796137339055794,0.203862660944206,0.7923673116429409,0.207632688357059,-0.0083764666875425,-0.0045884236849267,204,4,mu_0p225,0.225,0.225
lfr,150,1503,0.067248322147651,4,22,37.5,62,6861.9952695217,2.71467e-05,4.56553244811823,4.57372,11.4982,10.02,10.02,25.0,11.0,45.74663513014467,45.74663513014467,0.2262142381902861,0.7737857618097139,0.2250336700726596,0.7749663299273404,0.484220293057708,0.4867781099143157,205,5,mu_0p225,0.225,0.225
null,150,1503,0.067248322147651,4,22,37.5,62,6861.9952695217,2.71467e-05,4.56553244811823,4.57372,11.4982,10.02,10.02,25.0,11.0,45.74663513014467,45.74663513014467,0.716566866267465,0.283433133732535,0.7143762653968403,0.2856237346031597,-0.0061323350194709,-0.0049924957762333,205,5,mu_0p225,0.225,0.225
lfr,150,1553,0.0694854586129753,5,22,30.0,41,7186.463057758,0.000114823,4.627471382973599,4.55343,15.7707,10.353333333333332,10.353333333333332,25.0,11.0,47.90975371838668,47.90975371838666,0.2202189311010946,0.7797810688989053,0.2250262771492644,0.7749737228507356,0.5694638339934879,0.5641528248637805,206,6,mu_0p225,0.225,0.225
null,150,1553,0.0694854586129753,5,22,30.0,41,7186.463057758,0.000114823,4.627471382973599,4.55343,15.7707,10.353333333333332,10.353333333333332,25.0,11.0,47.90975371838667,47.90975371838667,0.8094011590470058,0.1905988409529941,0.8132265018041075,0.1867734981958925,-0.0197183939524232,-0.0238129475941252,206,6,mu_0p225,0.225,0.225
lfr,150,1463,0.0654586129753915,6,21,25.0,30,6570.4320135464,2.55383e-06,4.491067678432263,4.37584,17.057,9.753333333333334,9.753333333333334,24.0,10.0,43.802880090309344,43.80288009030934,0.225563909774436,0.7744360902255639,0.2253931873114482,0.7746068126885517,0.6063454479110845,0.6078787101120504,207,7,mu_0p225,0.225,0.225
null,150,1463,0.0654586129753915,6,21,25.0,30,6570.4320135464,2.55383e-06,4.491067678432263,4.37584,17.057,9.753333333333334,9.753333333333334,24.0,10.0,43.80288009030934,43.80288009030934,0.83526999316473,0.1647300068352699,0.8384482354776592,0.1615517645223407,-0.0033606354792094,-0.0057415578324196,207,7,mu_0p225,0.225,0.225
lfr,150,1457,0.0651901565995525,6,22,25.0,28,6517.32866386113,1.467e-06,4.473115074715944,4.39881,14.9849,9.713333333333331,9.713333333333331,25.0,10.0,43.448857759074194,43.4488577590742,0.2271791352093342,0.7728208647906658,0.2251161004042303,0.7748838995957696,0.6045988197935886,0.6069865079331683,208,8,mu_0p225,0.225,0.225
null,150,1457,0.0651901565995525,6,22,25.0,28,6517.328663861131,1.467e-06,4.4731150747159445,4.39881,14.9849,9.713333333333331,9.713333333333331,25.0,10.0,43.4488577590742,43.4488577590742,0.8325326012354153,0.1674673987645847,0.8220210193751856,0.1779789806248144,-0.0007546462324922,0.0101008115619841,208,8,mu_0p225,0.225,0.225
lfr,150,1479,0.0661744966442953,4,32,37.5,43,6685.2586521334,1.22504e-05,4.520120792517512,4.47302,15.771,9.86,9.86,25.0,10.0,44.56839101422266,44.56839101422266,0.2278566599053414,0.7721433400946586,0.2251066399133502,0.7748933600866497,0.5189739974701032,0.5221697426386473,209,9,mu_0p225,0.225,0.225
null,150,1479,0.0661744966442953,4,32,37.5,43,6685.258652133401,1.22504e-05,4.520120792517512,4.47302,15.771,9.86,9.86,25.0,10.0,44.56839101422268,44.56839101422266,0.7532116294793779,0.246788370520622,0.7530273530818277,0.2469726469181723,-0.0063809721039333,-0.005974997960585,209,9,mu_0p225,0.225,0.225
lfr,150,1405,0.0628635346756152,4,24,37.5,44,6179.0852948884,2.93992e-05,4.397925476788897,4.20446,10.0764,9.366666666666667,9.366666666666667,24.0,10.0,41.19390196592266,41.19390196592267,0.2270462633451957,0.7729537366548043,0.2250359557325896,0.7749640442674104,0.5115993971707552,0.5133224610218416,210,10,mu_0p225,0.225,0.225
null,150,1405,0.0628635346756152,4,24,37.5,44,6179.0852948884,2.93992e-05,4.397925476788897,4.20446,10.0764,9.366666666666667,9.366666666666667,24.0,10.0,41.19390196592267,41.19390196592267,0.7387900355871886,0.2612099644128114,0.7373161550944886,0.2626838449055114,-0.0001443750712376,0.0012296197940878,210,10,mu_0p225,0.225,0.225
lfr,150,1386,0.0620134228187919,4,29,37.5,43,6064.166954842479,4.98579e-07,4.375300833219682,4.2781400000000005,15.7075,9.24,9.24,24.0,10.0,40.42777969894986,40.427779698949855,0.2229437229437229,0.777056277056277,0.2253860216943815,0.7746139783056184,0.5232582472842213,0.522593042759603,211,11,mu_0p225,0.225,0.225
null,150,1386,0.0620134228187919,4,29,37.5,43,6064.166954842479,4.98579e-07,4.375300833219682,4.2781400000000005,15.7075,9.24,9.24,24.0,10.0,40.42777969894986,40.427779698949855,0.7503607503607503,0.2496392496392496,0.7491131877444632,0.2508868122555368,-0.0041587801328061,-0.0031103509718456,211,11,mu_0p225,0.225,0.225
lfr,150,1580,0.0706935123042505,5,20,30.0,42,7364.0256524529395,6.89154e-06,4.660775729400594,4.672155,15.7724,10.533333333333331,10.533333333333331,25.0,11.0,49.09350434968625,49.09350434968627,0.2265822784810126,0.7734177215189874,0.2250226208678369,0.774977379132163,0.555891684024996,0.5562232444679045,212,12,mu_0p225,0.225,0.225
null,150,1580,0.0706935123042505,5,20,30.0,42,7364.0256524529395,6.89154e-06,4.660775729400594,4.672155,15.7724,10.533333333333331,10.533333333333331,25.0,11.0,49.09350434968627,49.09350434968626,0.7949367088607595,0.2050632911392405,0.7905995291431323,0.2094004708568677,-0.0124627463547508,-0.0082781446678811,212,12,mu_0p225,0.225,0.225
lfr,150,1445,0.0646532438478747,5,26,30.0,36,6432.71042937797,2.93887e-06,4.451702719292713,4.3321,15.7694,9.633333333333333,9.633333333333333,24.0,10.0,42.88473619585314,42.88473619585312,0.2228373702422145,0.7771626297577855,0.2250341648781392,0.7749658351218607,0.5733949545623256,0.5710123205025445,213,13,mu_0p225,0.225,0.225
null,150,1445,0.0646532438478747,5,26,30.0,36,6432.71042937797,2.93887e-06,4.451702719292713,4.3321,15.7694,9.633333333333333,9.633333333333333,24.0,10.0,42.88473619585314,42.88473619585314,0.7910034602076125,0.2089965397923875,0.7950846765864238,0.2049153234135762,0.0052288645969277,0.0009441113837942,213,13,mu_0p225,0.225,0.225
lfr,150,1472,0.0658612975391498,5,22,30.0,45,6622.686695317746,1.28246e-07,4.499107809319121,4.546844999999999,17.1443,9.813333333333333,9.813333333333333,25.0,10.0,44.15124463545164,44.15124463545165,0.2282608695652173,0.7717391304347826,0.2251986820352199,0.77480131796478,0.5552680839437618,0.5571716471485437,214,14,mu_0p225,0.225,0.225
null,150,1472,0.0658612975391498,5,22,30.0,45,6622.686695317746,1.28246e-07,4.499107809319121,4.546844999999999,17.1443,9.813333333333333,9.813333333333333,25.0,10.0,44.15124463545163,44.15124463545164,0.8131793478260869,0.186820652173913,0.810405728344703,0.1895942716552969,-0.0296503943171077,-0.0266738943992401,214,14,mu_0p225,0.225,0.225
lfr,150,1525,0.0682326621923937,4,28,37.5,45,7015.443376877601,1.65828e-05,4.600290738936132,4.59791,14.3966,10.166666666666666,10.166666666666666,25.0,11.0,46.76962251251733,46.76962251251733,0.2262295081967213,0.7737704918032787,0.2250507647287571,0.7749492352712428,0.5160187046492878,0.5172574560524855,215,15,mu_0p225,0.225,0.225
null,150,1525,0.0682326621923937,4,28,37.5,45,7015.4433768776,1.65828e-05,4.600290738936131,4.59791,14.3966,10.166666666666666,10.166666666666666,25.0,11.0,46.76962251251732,46.76962251251733,0.7304918032786886,0.2695081967213114,0.7316736757726184,0.2683263242273815,0.0117564095673206,0.0102238330836569,215,15,mu_0p225,0.225,0.225
lfr,150,1444,0.0646085011185682,4,27,37.5,51,6423.0284815353,3.16516e-05,4.448080665883172,4.29996,17.1421,9.626666666666669,9.626666666666669,23.0,10.0,42.820189876902006,42.820189876902006,0.2250692520775623,0.7749307479224377,0.2266223021927763,0.7733776978072237,0.5109019267807952,0.5126483582731852,216,16,mu_0p225,0.225,0.225
null,150,1444,0.0646085011185682,4,27,37.5,51,6423.0284815353,3.16516e-05,4.448080665883172,4.29996,17.1421,9.626666666666669,9.626666666666669,23.0,10.0,42.820189876902006,42.820189876902006,0.7423822714681441,0.2576177285318559,0.7449606291854035,0.2550393708145965,-0.0064110926097866,-0.0064700751857969,216,16,mu_0p225,0.225,0.225
lfr,150,1428,0.0638926174496644,5,22,30.0,39,6325.372667666999,0.000309667,4.429532680439075,4.35396,11.5218,9.52,9.52,23.0,10.0,42.16915111778,42.16915111778,0.2163865546218487,0.7836134453781513,0.2250010572407789,0.774998942759221,0.5710960854930207,0.5623872519660339,217,17,mu_0p225,0.225,0.225
null,150,1428,0.0638926174496644,5,22,30.0,39,6325.372667666999,0.000309667,4.429532680439075,4.35396,11.5218,9.52,9.52,23.0,10.0,42.16915111778,42.16915111778,0.7864145658263305,0.2135854341736695,0.7838886892803135,0.2161113107196864,0.0010680742885389,0.0035385368170931,217,17,mu_0p225,0.225,0.225
lfr,150,1472,0.0658612975391498,4,26,37.5,48,6627.642910670769,3.20337e-06,4.502474803444816,4.344004999999999,17.127,9.813333333333333,9.813333333333333,24.0,10.0,44.18428607113846,44.18428607113847,0.2214673913043478,0.7785326086956521,0.2250140088672696,0.7749859911327304,0.5159812883979206,0.5132272624567629,218,18,mu_0p225,0.225,0.225
null,150,1472,0.0658612975391498,4,26,37.5,48,6627.64291067077,3.20337e-06,4.502474803444817,4.344004999999999,17.127,9.813333333333333,9.813333333333333,24.0,10.0,44.18428607113847,44.18428607113846,0.7228260869565217,0.2771739130434782,0.7262711774554919,0.2737288225445081,0.0146225927457466,0.0092597172892323,218,18,mu_0p225,0.225,0.225
lfr,150,1514,0.0677404921700223,4,27,37.5,45,6918.638410848171,1.19142e-06,4.569774379688356,4.517685,15.7713,10.093333333333334,10.093333333333334,24.0,11.0,46.12425607232114,46.12425607232113,0.225891677675033,0.774108322324967,0.2250425066884354,0.7749574933115645,0.5140350127127,0.5145276787485327,219,19,mu_0p225,0.225,0.225
null,150,1514,0.0677404921700223,4,27,37.5,45,6918.63841084817,1.19142e-06,4.569774379688355,4.517685,15.7713,10.093333333333334,10.093333333333334,24.0,11.0,46.12425607232114,46.12425607232113,0.7371202113606341,0.2628797886393659,0.7397434807530718,0.2602565192469281,0.0028064790270989,0.000492000589936,219,19,mu_0p225,0.225,0.225
lfr,150,1449,0.0648322147651006,5,22,30.0,41,6474.4958818992,1.40198e-05,4.46825112622443,4.39243,15.7343,9.66,9.66,25.0,10.0,43.163305879328,43.163305879328,0.2270531400966183,0.7729468599033816,0.2251877889018784,0.7748122110981215,0.5639209545051654,0.5664510911726532,220,20,mu_0p225,0.225,0.225
null,150,1449,0.0648322147651006,5,22,30.0,41,6474.4958818992,1.40198e-05,4.46825112622443,4.39243,15.7343,9.66,9.66,25.0,10.0,43.16330587932799,43.163305879328,0.8088336783988958,0.1911663216011042,0.8042564125930933,0.1957435874069066,-0.0178595837971119,-0.0131384099031546,220,20,mu_0p225,0.225,0.225
lfr,150,1489,0.0666219239373601,5,25,30.0,35,6739.697261740001,0.0048665,4.526324554560108,4.50265,10.7448,9.926666666666666,9.926666666666666,24.0,10.0,44.93131507826667,44.93131507826667,0.2256548018804567,0.7743451981195433,0.2250127391253886,0.7749872608746113,0.5720693638281357,0.572875278850952,221,21,mu_0p225,0.225,0.225
null,150,1489,0.0666219239373601,5,25,30.0,35,6739.697261740001,0.0048665,4.526324554560108,4.50265,10.7448,9.926666666666666,9.926666666666666,24.0,10.0,44.93131507826666,44.93131507826667,0.7938213566151779,0.206178643384822,0.7997322199808221,0.2002677800191779,0.0039028090934144,-0.0019041825103784,221,21,mu_0p225,0.225,0.225
lfr,150,1449,0.0648322147651006,4,22,37.5,57,6474.083156577501,1.80074e-05,4.467966291633886,4.3512,10.6744,9.66,9.66,25.0,10.0,43.16055437718334,43.16055437718333,0.2236024844720497,0.7763975155279503,0.2250302600913246,0.7749697399086753,0.4952812462939387,0.4927245581517518,222,22,mu_0p225,0.225,0.225
null,150,1449,0.0648322147651006,4,22,37.5,57,6474.083156577501,1.80074e-05,4.467966291633886,4.3512,10.6744,9.66,9.66,25.0,10.0,43.16055437718333,43.16055437718333,0.7260179434092477,0.2739820565907522,0.721196121663008,0.278803878336992,-0.0071342126432593,-0.0045687518166986,222,22,mu_0p225,0.225,0.225
lfr,150,1587,0.0710067114093959,4,27,37.5,51,7416.06932086129,6.59899e-06,4.6730115443360365,4.70026,18.5192,10.58,10.58,25.0,11.0,49.44046213907527,49.44046213907527,0.2268431001890359,0.7731568998109641,0.2252578392386544,0.7747421607613456,0.5106157504519432,0.5130226572150096,223,23,mu_0p225,0.225,0.225
null,150,1587,0.0710067114093959,4,27,37.5,51,7416.06932086129,6.59899e-06,4.6730115443360365,4.70026,18.5192,10.58,10.58,25.0,11.0,49.44046213907527,49.44046213907527,0.7340894770006301,0.2659105229993699,0.7326304437281452,0.2673695562718547,0.0033693736403489,0.0046792695695637,223,23,mu_0p225,0.225,0.225
lfr,150,1444,0.0646085011185682,4,25,37.5,53,6426.450993422801,4.0377e-06,4.450450826470084,4.47073,16.9078,9.626666666666669,9.626666666666669,24.0,10.0,42.84300662281867,42.84300662281867,0.2326869806094182,0.7673130193905817,0.2253908377898227,0.7746091622101773,0.5031854037338571,0.5166345518278483,224,24,mu_0p225,0.225,0.225
null,150,1444,0.0646085011185682,4,25,37.5,53,6426.450993422801,4.0377e-06,4.450450826470084,4.47073,16.9078,9.626666666666669,9.626666666666669,24.0,10.0,42.84300662281867,42.84300662281866,0.7506925207756233,0.2493074792243766,0.7432270785007387,0.2567729214992613,-0.0148201364323478,-0.007575211528133,224,24,mu_0p225,0.225,0.225
lfr,150,1480,0.0662192393736017,4,32,37.5,44,6688.974420295561,3.07246e-06,4.519577311010514,4.439275,15.7589,9.866666666666667,9.866666666666667,25.0,10.0,44.5931628019704,44.59316280197041,0.2202702702702702,0.7797297297297298,0.2250271619709751,0.7749728380290248,0.5243106281957634,0.5191788911525101,225,25,mu_0p225,0.225,0.225
null,150,1480,0.0662192393736017,4,32,37.5,44,6688.97442029556,3.07246e-06,4.519577311010513,4.439275,15.7589,9.866666666666667,9.866666666666667,25.0,10.0,44.59316280197041,44.5931628019704,0.768918918918919,0.231081081081081,0.7732934555240091,0.2267065444759909,-0.0243380204528852,-0.0283802337613946,225,25,mu_0p225,0.225,0.225
lfr,150,1472,0.0658612975391498,5,23,30.0,45,6635.3878758314,4.30572e-05,4.50773632868981,4.510495,17.1173,9.813333333333333,9.813333333333333,23.0,10.0,44.235919172209336,44.235919172209336,0.2275815217391304,0.7724184782608696,0.2263656072469162,0.7736343927530838,0.5600452098594045,0.5639399977943717,226,26,mu_0p225,0.225,0.225
null,150,1472,0.0658612975391498,5,23,30.0,45,6635.3878758314,4.30572e-05,4.50773632868981,4.510495,17.1173,9.813333333333333,9.813333333333333,23.0,10.0,44.235919172209336,44.235919172209336,0.7989130434782609,0.2010869565217391,0.8030551507306635,0.1969448492693365,-0.0112863118797259,-0.015284969529075,226,26,mu_0p225,0.225,0.225
lfr,150,1472,0.0658612975391498,4,30,37.5,43,6601.005536999999,0.330738,4.484378761548912,4.453505,9.75183,9.813333333333333,9.813333333333333,24.0,10.0,44.00670357999999,44.00670358,0.2275815217391304,0.7724184782608696,0.2249843646813476,0.7750156353186524,0.5177128869328923,0.5201688057508393,227,27,mu_0p225,0.225,0.225
null,150,1472,0.0658612975391498,4,30,37.5,43,6601.005536999999,0.330738,4.484378761548912,4.453505,9.75183,9.813333333333333,9.813333333333333,24.0,10.0,44.00670358000001,44.00670357999999,0.748641304347826,0.2513586956521739,0.7484624973130054,0.2515375026869946,-0.0033468956758034,-0.003590358046878,227,27,mu_0p225,0.225,0.225
lfr,150,1447,0.0647427293064877,4,31,37.5,51,6437.57632173,0.00015873,4.448912454547339,4.35029,14.3757,9.646666666666668,9.646666666666668,24.0,10.0,42.9171754782,42.9171754782,0.2273669661368348,0.7726330338631652,0.2250162995101738,0.7749837004898262,0.5102791133288662,0.5125006604726468,228,28,mu_0p225,0.225,0.225
null,150,1447,0.0647427293064877,4,31,37.5,51,6437.57632173,0.00015873,4.448912454547339,4.35029,14.3757,9.646666666666668,9.646666666666668,24.0,10.0,42.91717547820001,42.91717547820001,0.7408431237042156,0.2591568762957844,0.7418078076807451,0.2581921923192549,-0.0031970442385145,-0.004184719691917,228,28,mu_0p225,0.225,0.225
lfr,150,1463,0.0654586129753915,5,22,30.0,36,6558.58107672344,2.11314e-06,4.482967243146575,4.40809,17.0602,9.753333333333334,9.753333333333334,25.0,10.0,43.72387384482294,43.72387384482293,0.2221462747778537,0.7778537252221462,0.2252228095442556,0.7747771904557443,0.5740879259604301,0.5718186177793338,229,29,mu_0p225,0.225,0.225
null,150,1463,0.0654586129753915,5,22,30.0,36,6558.58107672344,2.11314e-06,4.482967243146575,4.40809,17.0602,9.753333333333334,9.753333333333334,25.0,10.0,43.72387384482293,43.72387384482293,0.8004101161995899,0.1995898838004101,0.807563241263074,0.192436758736926,-0.0041759154613059,-0.0109718409415905,229,29,mu_0p225,0.225,0.225
lfr,150,1454,0.0650559284116331,5,25,30.0,39,6490.199413077,5.20893e-05,4.463685978732462,4.367115,9.40513,9.693333333333332,9.693333333333332,25.0,10.0,43.26799608718,43.26799608718,0.2221458046767538,0.7778541953232462,0.2250252496301342,0.7749747503698657,0.5726497505340293,0.5703832188914694,230,30,mu_0p225,0.225,0.225
null,150,1454,0.0650559284116331,5,25,30.0,39,6490.199413077,5.20893e-05,4.463685978732462,4.367115,9.40513,9.693333333333332,9.693333333333332,25.0,10.0,43.26799608718,43.26799608718,0.812242090784044,0.187757909215956,0.8158911032781043,0.1841088967218956,-0.0174465355732608,-0.0212594492045492,230,30,mu_0p225,0.225,0.225
lfr,150,1467,0.0656375838926174,5,26,30.0,33,6602.540119204739,5.36774e-06,4.500709011046175,4.47121,14.3997,9.78,9.78,25.0,10.0,44.01693412803161,44.01693412803159,0.2331288343558282,0.7668711656441718,0.225025442084507,0.774974557915493,0.5651815515064665,0.5734341452825588,231,31,mu_0p225,0.225,0.225
null,150,1467,0.0656375838926174,5,26,30.0,33,6602.54011920474,5.36774e-06,4.500709011046176,4.47121,14.3997,9.78,9.78,25.0,10.0,44.01693412803159,44.01693412803159,0.7989093387866394,0.2010906612133606,0.802029881739281,0.1979701182607189,-0.0005989529243446,-0.003837188620141,231,31,mu_0p225,0.225,0.225
lfr,150,1521,0.0680536912751677,4,23,37.5,62,6960.875174073053,3.63169e-08,4.576512277497076,4.58793,19.4106,10.14,10.14,24.0,11.0,46.40583449382036,46.40583449382036,0.2268244575936883,0.7731755424063116,0.2250292233234368,0.7749707766765632,0.4791546445316739,0.4808695970022555,232,32,mu_0p225,0.225,0.225
null,150,1521,0.0680536912751677,4,23,37.5,62,6960.875174073053,3.63169e-08,4.576512277497076,4.58793,19.4106,10.14,10.14,24.0,11.0,46.40583449382036,46.40583449382035,0.722550953320184,0.2774490466798159,0.7242764623606597,0.2757235376393403,-0.0165718511948218,-0.0168901254519245,232,32,mu_0p225,0.225,0.225
lfr,150,1581,0.070738255033557,4,29,37.5,51,7375.66083083279,3.42515e-06,4.665187116276274,4.67643,10.9397,10.54,10.54,25.0,11.0,49.17107220555192,49.17107220555194,0.228336495888678,0.771663504111322,0.2250124726309303,0.7749875273690696,0.5081108242607402,0.5109725550823547,233,33,mu_0p225,0.225,0.225
null,150,1581,0.070738255033557,4,29,37.5,51,7375.66083083279,3.42515e-06,4.665187116276274,4.67643,10.9397,10.54,10.54,25.0,11.0,49.17107220555194,49.17107220555194,0.736875395319418,0.2631246046805819,0.7346579155479119,0.265342084452088,-0.0004280751699998,0.0013691059812368,233,33,mu_0p225,0.225,0.225
lfr,150,1396,0.0624608501118568,5,23,30.0,35,6104.8876333881,3.24421e-05,4.373128677212106,4.276820000000001,12.2533,9.306666666666668,9.306666666666668,20.0,10.0,40.699250889254,40.699250889254,0.2242120343839541,0.7757879656160458,0.2250355233198054,0.7749644766801945,0.5708661053685931,0.5694991250763668,234,34,mu_0p225,0.225,0.225
null,150,1396,0.0624608501118568,5,23,30.0,35,6104.8876333881,3.24421e-05,4.373128677212106,4.276820000000001,12.2533,9.306666666666668,9.306666666666668,20.0,10.0,40.699250889254,40.699250889254,0.7865329512893983,0.2134670487106017,0.7907436987686193,0.2092563012313807,0.0085451884631489,0.0047553427551764,234,34,mu_0p225,0.225,0.225
lfr,150,1504,0.0672930648769574,3,38,50.0,70,6845.93158641313,2.78861e-06,4.551816214370432,4.4760100000000005,14.3991,10.026666666666667,10.026666666666667,25.0,11.0,45.63954390942088,45.63954390942087,0.2267287234042553,0.7732712765957447,0.2250451829625044,0.7749548170374956,0.4114400605477591,0.4130999510616076,235,35,mu_0p225,0.225,0.225
null,150,1504,0.0672930648769574,3,38,50.0,70,6845.93158641313,2.78861e-06,4.551816214370432,4.4760100000000005,14.3991,10.026666666666667,10.026666666666667,25.0,11.0,45.63954390942087,45.63954390942087,0.648936170212766,0.351063829787234,0.6474372694217536,0.3525627305782464,-0.0107673862607515,-0.0094412057708892,235,35,mu_0p225,0.225,0.225
lfr,150,1453,0.0650111856823266,4,34,37.5,42,6491.153233226663,5.70657e-08,4.467414475723787,4.44805,17.1826,9.686666666666667,9.686666666666667,25.0,10.0,43.27435488817776,43.27435488817776,0.2284927735719201,0.7715072264280798,0.2250167621602441,0.7749832378397559,0.5205775458516897,0.5247697481755847,236,36,mu_0p225,0.225,0.225
null,150,1453,0.0650111856823266,4,34,37.5,42,6491.153233226663,5.70657e-08,4.467414475723787,4.44805,17.1826,9.686666666666667,9.686666666666667,25.0,10.0,43.27435488817776,43.27435488817776,0.7501720578114246,0.2498279421885754,0.7520584177135798,0.2479415822864201,-0.0011017383878147,-0.0025872315554804,236,36,mu_0p225,0.225,0.225
lfr,150,1499,0.067069351230425,6,24,25.0,27,6815.7342609149,3.12869e-05,4.546854076661041,4.55843,15.6805,9.993333333333334,9.993333333333334,25.0,10.0,45.43822840609933,45.43822840609933,0.2274849899933289,0.7725150100066711,0.2250832298014171,0.7749167701985828,0.6052867800236849,0.6072084732762599,237,37,mu_0p225,0.225,0.225
null,150,1499,0.067069351230425,6,24,25.0,27,6815.7342609149,3.12869e-05,4.546854076661041,4.55843,15.6805,9.993333333333334,9.993333333333334,25.0,10.0,45.43822840609934,45.43822840609933,0.837891927951968,0.162108072048032,0.839757079719919,0.160242920280081,-0.0051201579349541,-0.0068974700675822,237,37,mu_0p225,0.225,0.225
lfr,150,1453,0.0650111856823266,5,23,30.0,33,6481.14646491489,5.60509e-06,4.460527505103159,4.37874,11.392,9.686666666666667,9.686666666666667,25.0,10.0,43.2076430994326,43.2076430994326,0.2291810048176187,0.7708189951823813,0.2250359335050211,0.7749640664949788,0.5672479607656087,0.5714321810038508,238,38,mu_0p225,0.225,0.225
null,150,1453,0.0650111856823266,5,23,30.0,33,6481.146464914889,5.60509e-06,4.460527505103158,4.37874,11.392,9.686666666666667,9.686666666666667,25.0,10.0,43.2076430994326,43.2076430994326,0.7928423950447351,0.2071576049552649,0.79847418711951,0.2015258128804899,0.0035865705384923,-0.0021773430086296,238,38,mu_0p225,0.225,0.225
lfr,150,1474,0.0659507829977628,6,22,25.0,28,6639.037700254967,4.98066e-07,4.504096133144482,4.542165,14.4009,9.826666666666666,9.826666666666666,25.0,10.0,44.260251335033104,44.26025133503311,0.228629579375848,0.771370420624152,0.2250326896317509,0.7749673103682491,0.6035446610539261,0.6072346705925523,239,39,mu_0p225,0.225,0.225
null,150,1474,0.0659507829977628,6,22,25.0,28,6639.037700254966,4.98066e-07,4.504096133144482,4.542165,14.4009,9.826666666666666,9.826666666666666,25.0,10.0,44.260251335033104,44.260251335033104,0.8331071913161465,0.1668928086838534,0.8321072751231109,0.1678927248768891,-0.0009329508863723,-2.121837725811357e-05,239,39,mu_0p225,0.225,0.225
lfr,150,1450,0.0648769574944071,4,32,37.5,43,6474.565809948001,0.000299838,4.4652177999641385,4.40152,9.54317,9.666666666666666,9.666666666666666,25.0,10.0,43.16377206632001,43.16377206632001,0.3006896551724138,0.6993103448275861,0.3000180192721831,0.6999819807278169,0.4471334126040427,0.4484455879018312,240,0,mu_0p300,0.3,0.3
null,150,1450,0.0648769574944071,4,32,37.5,43,6474.565809948001,0.000299838,4.4652177999641385,4.40152,9.54317,9.666666666666666,9.666666666666666,25.0,10.0,43.16377206631999,43.16377206632001,0.76,0.24,0.7628540887489527,0.2371459112510473,-0.0121769322235433,-0.0144747083465106,240,0,mu_0p300,0.3,0.3
